event_id,state,state_fips,cz_fips,cz_name,begin_location,event_type,cz_type,begin_day,begin_month,begin_year,end_day,end_year,end_month,event_type_coarse,date,gsb95_ndvi,gsb19_ndvi,gsb_95_00_ndvi,jb95_ndvi,jb19_ndvi,jb_95_00_ndvi,sob95_ndvi,sob19_ndvi,sob_95_00_ndvi,day,monthly_msl
131229,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
131229,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
131229,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
131229,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,15,8,2008,15,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
133128,NEW YORK,36,103,SUFFOLK,NORTH LINDENHURST,Hail,C,14,8,2008,14,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
133128,NEW YORK,36,103,SUFFOLK,NORTH LINDENHURST,Hail,C,14,8,2008,14,2008,8,Thunderstorm,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
133128,NEW YORK,36,103,SUFFOLK,NORTH LINDENHURST,Hail,C,14,8,2008,14,2008,8,Thunderstorm,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
133128,NEW YORK,36,103,SUFFOLK,NORTH LINDENHURST,Hail,C,14,8,2008,14,2008,8,Thunderstorm,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
133541,NEW YORK,36,81,QUEENS,BROADWAY,Hail,C,11,8,2008,11,2008,8,Thunderstorm,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
133541,NEW YORK,36,81,QUEENS,BROADWAY,Hail,C,11,8,2008,11,2008,8,Thunderstorm,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
133541,NEW YORK,36,81,QUEENS,BROADWAY,Hail,C,11,8,2008,11,2008,8,Thunderstorm,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
133541,NEW YORK,36,81,QUEENS,BROADWAY,Hail,C,11,8,2008,11,2008,8,Thunderstorm,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
130554,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,6,8,2008,6,2008,8,Flood,2008-08-15,0.161,0.397,0.177,0.039,0.045,-0.052,0.368,0.205,0.086,15,0.064
130554,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,6,8,2008,6,2008,8,Flood,2008-08-31,0.222,0.431,0.464,0.035,0.085,-0.08,0.433,0.034,-0.159,31,0.064
130554,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,6,8,2008,6,2008,8,Flood,2008-08-06,NA,NA,NA,-0.022,-0.139,-0.312,NA,NA,NA,6,0.064
130554,NEW YORK,36,103,SUFFOLK,HALESITE,Flash Flood,C,6,8,2008,6,2008,8,Flood,2008-08-22,NA,NA,NA,-0.064,-0.016,-0.083,NA,NA,NA,22,0.064
195155,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-18,0.396,0.448,0.42,0.245,0.325,0.249,0.523,0.355,0.359,18,0.063
195155,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-25,NA,NA,NA,0.065,-0.048,-0.011,NA,NA,NA,25,0.063
194807,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,5,8,2009,5,2009,8,Thunderstorm,2009-08-18,0.396,0.448,0.42,0.245,0.325,0.249,0.523,0.355,0.359,18,0.063
194807,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,5,8,2009,5,2009,8,Thunderstorm,2009-08-25,NA,NA,NA,0.065,-0.048,-0.011,NA,NA,NA,25,0.063
194808,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,5,8,2009,5,2009,8,Thunderstorm,2009-08-18,0.396,0.448,0.42,0.245,0.325,0.249,0.523,0.355,0.359,18,0.063
194808,NEW YORK,36,59,NASSAU,OYSTER BAY COVE,Thunderstorm Wind,C,5,8,2009,5,2009,8,Thunderstorm,2009-08-25,NA,NA,NA,0.065,-0.048,-0.011,NA,NA,NA,25,0.063
195156,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-18,0.396,0.448,0.42,0.245,0.325,0.249,0.523,0.355,0.359,18,0.063
195156,NEW YORK,36,59,NASSAU,GLEN COVE,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-25,NA,NA,NA,0.065,-0.048,-0.011,NA,NA,NA,25,0.063
195153,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-18,0.396,0.448,0.42,0.245,0.325,0.249,0.523,0.355,0.359,18,0.063
195153,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Thunderstorm Wind,C,18,8,2009,18,2009,8,Thunderstorm,2009-08-25,NA,NA,NA,0.065,-0.048,-0.011,NA,NA,NA,25,0.063
257435,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
257435,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
257435,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
256941,NEW YORK,36,81,QUEENS,ROSEDALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
256941,NEW YORK,36,81,QUEENS,ROSEDALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
256941,NEW YORK,36,81,QUEENS,ROSEDALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
256942,NEW YORK,36,59,NASSAU,ROOSEVELT,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
256942,NEW YORK,36,59,NASSAU,ROOSEVELT,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
256942,NEW YORK,36,59,NASSAU,ROOSEVELT,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
256944,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
256944,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
256944,NEW YORK,36,59,NASSAU,BALDWIN,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
256939,NEW YORK,36,59,NASSAU,GREENVALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
256939,NEW YORK,36,59,NASSAU,GREENVALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
256939,NEW YORK,36,59,NASSAU,GREENVALE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
257964,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,23,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
257964,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,23,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
257964,NEW YORK,36,59,NASSAU,ROCKVILLE CENTRE,Flash Flood,C,22,8,2010,23,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
257966,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
257966,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
257966,NEW YORK,36,81,QUEENS,QUEENS VLG,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
256938,NEW YORK,36,59,NASSAU,BELLEROSE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-05,0.286,0.325,0.313,0.24,0.162,-0.064,0.409,0.274,-0.028,5,0.116
256938,NEW YORK,36,59,NASSAU,BELLEROSE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-21,0.082,0.16,0.2,0.06,0.073,0.049,0.143,0.094,0.065,21,0.116
256938,NEW YORK,36,59,NASSAU,BELLEROSE,Flash Flood,C,22,8,2010,22,2010,8,Flood,2010-08-28,NA,NA,NA,-0.079,-0.137,-0.096,NA,NA,NA,28,0.116
347412,NEW YORK,36,81,QUEENS,ROSEDALE,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
347412,NEW YORK,36,81,QUEENS,ROSEDALE,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
347412,NEW YORK,36,81,QUEENS,ROSEDALE,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
347637,NEW YORK,36,81,QUEENS,FLUSHING,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
347637,NEW YORK,36,81,QUEENS,FLUSHING,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
347637,NEW YORK,36,81,QUEENS,FLUSHING,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
347644,NEW YORK,36,59,NASSAU,FREEPORT,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
347644,NEW YORK,36,59,NASSAU,FREEPORT,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
347644,NEW YORK,36,59,NASSAU,FREEPORT,Flood,C,28,8,2011,28,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
347001,NEW YORK,36,81,QUEENS,WOODHAVEN,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
347001,NEW YORK,36,81,QUEENS,WOODHAVEN,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
347001,NEW YORK,36,81,QUEENS,WOODHAVEN,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
347403,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
347403,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
347403,NEW YORK,36,81,QUEENS,FLUSHING ARPT,Flood,C,27,8,2011,28,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
346934,NEW YORK,36,81,QUEENS,WOODSIDE,Flash Flood,C,19,8,2011,19,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
346934,NEW YORK,36,81,QUEENS,WOODSIDE,Flash Flood,C,19,8,2011,19,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
346934,NEW YORK,36,81,QUEENS,WOODSIDE,Flash Flood,C,19,8,2011,19,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
351814,NEW YORK,36,59,NASSAU,GREAT NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
351814,NEW YORK,36,59,NASSAU,GREAT NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
351814,NEW YORK,36,59,NASSAU,GREAT NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
351797,NEW YORK,36,59,NASSAU,STEWART MANOR,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
351797,NEW YORK,36,59,NASSAU,STEWART MANOR,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
351797,NEW YORK,36,59,NASSAU,STEWART MANOR,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
351815,NEW YORK,36,81,QUEENS,LITTLE NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
351815,NEW YORK,36,81,QUEENS,LITTLE NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
351815,NEW YORK,36,81,QUEENS,LITTLE NECK,Flash Flood,C,1,8,2011,1,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
349951,NEW YORK,36,59,NASSAU,EAST WILLISTON,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
349951,NEW YORK,36,59,NASSAU,EAST WILLISTON,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
349951,NEW YORK,36,59,NASSAU,EAST WILLISTON,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
349952,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
349952,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
349952,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
349953,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
349953,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
349953,NEW YORK,36,81,QUEENS,ROSEDALE,Thunderstorm Wind,C,21,8,2011,21,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345955,NEW YORK,36,103,SUFFOLK,CALVERTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345955,NEW YORK,36,103,SUFFOLK,CALVERTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345955,NEW YORK,36,103,SUFFOLK,CALVERTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345956,NEW YORK,36,103,SUFFOLK,(FOK)WESTHAMPTON BCH,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345956,NEW YORK,36,103,SUFFOLK,(FOK)WESTHAMPTON BCH,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345956,NEW YORK,36,103,SUFFOLK,(FOK)WESTHAMPTON BCH,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
346215,NEW YORK,36,81,QUEENS,LITTLE NECK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
346215,NEW YORK,36,81,QUEENS,LITTLE NECK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
346215,NEW YORK,36,81,QUEENS,LITTLE NECK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345825,NEW YORK,36,59,NASSAU,NEW HYDE PARK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345825,NEW YORK,36,59,NASSAU,NEW HYDE PARK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345825,NEW YORK,36,59,NASSAU,NEW HYDE PARK,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345828,NEW YORK,36,59,NASSAU,EAST WILLISTON,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345828,NEW YORK,36,59,NASSAU,EAST WILLISTON,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345828,NEW YORK,36,59,NASSAU,EAST WILLISTON,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
340825,NEW YORK,36,59,NASSAU,WANTAGH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
340825,NEW YORK,36,59,NASSAU,WANTAGH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
340825,NEW YORK,36,59,NASSAU,WANTAGH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
340874,NEW YORK,36,59,NASSAU,SEAFORD,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
340874,NEW YORK,36,59,NASSAU,SEAFORD,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
340874,NEW YORK,36,59,NASSAU,SEAFORD,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345887,NEW YORK,36,103,SUFFOLK,BAY SHR,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345887,NEW YORK,36,103,SUFFOLK,BAY SHR,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345887,NEW YORK,36,103,SUFFOLK,BAY SHR,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345950,NEW YORK,36,81,QUEENS,BAYSIDE,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345950,NEW YORK,36,81,QUEENS,BAYSIDE,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345950,NEW YORK,36,81,QUEENS,BAYSIDE,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345951,NEW YORK,36,103,SUFFOLK,WESTHAMPTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345951,NEW YORK,36,103,SUFFOLK,WESTHAMPTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345951,NEW YORK,36,103,SUFFOLK,WESTHAMPTON,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345954,NEW YORK,36,103,SUFFOLK,BAITING HOLLOW,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345954,NEW YORK,36,103,SUFFOLK,BAITING HOLLOW,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345954,NEW YORK,36,103,SUFFOLK,BAITING HOLLOW,Thunderstorm Wind,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345966,NEW YORK,36,59,NASSAU,EAST ROCKAWAY,Lightning,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
345966,NEW YORK,36,59,NASSAU,EAST ROCKAWAY,Lightning,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
345966,NEW YORK,36,59,NASSAU,EAST ROCKAWAY,Lightning,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
346209,NEW YORK,36,59,NASSAU,LAKE SUCCES,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
346209,NEW YORK,36,59,NASSAU,LAKE SUCCES,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
346209,NEW YORK,36,59,NASSAU,LAKE SUCCES,Hail,C,1,8,2011,1,2011,8,Thunderstorm,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
340823,NEW YORK,36,103,SUFFOLK,WYANDANCH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
340823,NEW YORK,36,103,SUFFOLK,WYANDANCH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-24,0.079,0.195,0.238,0.065,0.045,0.056,0.228,0.171,0.123,24,0.143
340823,NEW YORK,36,103,SUFFOLK,WYANDANCH,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-31,NA,NA,NA,-0.133,-0.179,-0.122,NA,NA,NA,31,0.143
345325,NEW YORK,36,81,QUEENS,FAR ROCKAWAY,Flash Flood,C,14,8,2011,14,2011,8,Flood,2011-08-08,0.275,0.402,0.357,0.232,0.169,0.032,0.407,0.331,0.025,8,0.143
